settlement_date,ticker,sector,market_cap_tier,asset_class,counterparty_id,counterparty_type,counterparty_size,quantity_failed,price_usd,fail_value_usd,daily_volume_shares,fail_rate_pct,days_failed_consecutive,settlement_lag_days,slo_breach,threshold_flag,fail_reason,regime_base_mult,is_post_t1
2024-01-29,IWM,ETF,mid,ETF,REGB_A,Regional Broker,mid,237138,210.85,49999878.31,45048735,0.5264,1,4,1,0,Securities Lending Recall,1.0,0
2024-01-29,IWM,ETF,mid,ETF,FOREIGN_B,Foreign Dealer,large,237138,210.85,49999878.31,45048735,0.5264,2,2,0,0,Corporate Action,1.0,0
2024-01-29,TLT,Bond ETF,large,Bond ETF,CUSTODY_A,Custodian,large,185868,94.13,17496520.78,50767161,0.3661,2,2,0,0,System Issue,1.0,0
2024-01-30,AAPL,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,267283,187.07,49999829.89,51516798,0.5188,1,3,0,0,SSI Mismatch,1.0,0
2024-01-30,AAPL,Technology,large,Technology Equity,FOREIGN_A,Foreign Dealer,large,267283,187.07,49999829.89,51516798,0.5188,1,2,0,0,SSI Mismatch,1.0,0
2024-01-30,MSFT,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,120990,413.26,49999906.07,24783166,0.4882,1,2,0,0,Custodian Delay,1.0,0
2024-01-30,MSFT,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,120990,413.26,49999906.07,24783166,0.4882,1,3,0,0,Counterparty Error,1.0,0
2024-01-30,NVDA,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,383782,130.28,49999982.42,234431604,0.1637,1,2,0,0,Corporate Action,1.0,0
2024-01-30,JPM,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,43195,197.68,8538649.15,9596239,0.4501,2,2,0,0,Custodian Delay,1.0,0
2024-01-30,BAC,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,500000,37.79,18893569.93,60960289,0.8202,1,2,0,0,SSI Mismatch,1.0,0
2024-01-30,XOM,Energy,large,Energy Equity,HEDGE_A,Hedge Fund,mid,418692,119.42,49999975.12,19505463,2.1465,1,2,0,0,SSI Mismatch,1.0,0
2024-01-30,CVX,Energy,large,Energy Equity,HEDGE_B,Hedge Fund,mid,134831,156.01,21034380.93,10425768,1.2932,4,3,0,0,Counterparty Error,1.0,0
2024-01-30,CVX,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,73653,156.01,11490274.93,10425768,0.7065,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-30,UNH,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,32632,512.03,16708607.22,3947934,0.8266,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-01-30,UNH,Healthcare,large,Healthcare Equity,PRIME_B,Prime Broker,large,8669,512.03,4438799.83,3947934,0.2196,1,5,1,0,SSI Mismatch,1.0,0
2024-01-30,PFE,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,500000,27.89,13946963.22,49829236,1.0034,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-30,MRK,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,34075,130.09,4432780.71,4934447,0.6906,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-01-30,COST,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,42276,892.69,37739346.18,2496660,1.6933,1,2,0,0,Corporate Action,1.0,0
2024-01-30,COST,Consumer,large,Consumer Equity,REGB_B,Regional Broker,mid,40056,892.69,35757575.23,2496660,1.6044,1,2,0,0,Custodian Delay,1.0,0
2024-01-30,OPEN,Financials,mid,Financials Equity,FOREIGN_B,Foreign Dealer,large,268254,2.75,738975.89,16697863,1.6065,1,3,0,0,Corporate Action,1.0,0
2024-01-30,OPEN,Financials,mid,Financials Equity,PRIME_A,Prime Broker,large,500000,2.75,1377380.94,16697863,2.9944,2,2,0,0,Securities Lending Recall,1.0,0
2024-01-30,SOFI,Financials,mid,Financials Equity,CUSTODY_A,Custodian,large,500000,10.51,5255299.66,29326599,1.7049,1,2,0,0,Custodian Delay,1.0,0
2024-01-30,CLOV,Healthcare,mid,Healthcare Equity,REGB_A,Regional Broker,mid,500000,1.79,893996.14,45277412,1.1043,1,2,0,0,SSI Mismatch,1.0,0
2024-01-30,CLOV,Healthcare,mid,Healthcare Equity,PRIME_B,Prime Broker,large,500000,1.79,893996.14,45277412,1.1043,1,5,1,0,SSI Mismatch,1.0,0
2024-01-30,NKLA,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,0.9,450650.53,73392003,0.6813,1,2,0,0,Custodian Delay,1.0,0
2024-01-30,QQQ,ETF,large,ETF,PRIME_C,Prime Broker,large,102479,487.9,49999984.08,36951115,0.2773,2,3,0,0,Short Sale Locate Failure,1.0,0
2024-01-30,IWM,ETF,mid,ETF,PRIME_C,Prime Broker,large,232764,214.81,49999957.93,37287284,0.6242,1,3,0,0,Corporate Action,1.0,0
2024-01-30,ARKK,ETF,mid,ETF,HEDGE_B,Hedge Fund,mid,500000,48.01,24003658.24,19552273,2.5572,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-30,ARKK,ETF,mid,ETF,PRIME_B,Prime Broker,large,500000,48.01,24003658.24,19552273,2.5572,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-30,LQD,Bond ETF,large,Bond ETF,PRIME_B,Prime Broker,large,99655,108.05,10767558.21,13269213,0.751,1,2,0,0,SSI Mismatch,1.0,0
2024-01-31,AAPL,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,269816,185.31,49999890.69,54448195,0.4955,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,MSFT,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,91185,411.05,37481915.48,16557137,0.5507,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-31,MSFT,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,121638,411.05,49999728.42,16557137,0.7347,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-31,META,Technology,large,Technology Equity,HEDGE_B,Hedge Fund,mid,95257,524.89,49999869.45,14818080,0.6428,1,2,0,0,SSI Mismatch,1.0,0
2024-01-31,TSLA,Consumer,large,Consumer Equity,HEDGE_A,Hedge Fund,mid,203135,246.14,49999967.0,89739623,0.2264,1,3,0,0,Securities Lending Recall,1.0,0
2024-01-31,BAC,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,500000,38.03,19014906.84,62560284,0.7992,2,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,BAC,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,500000,38.03,19014906.84,62560284,0.7992,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,MS,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,40637,99.2,4031354.59,5457121,0.7447,1,2,0,0,Counterparty Error,1.0,0
2024-01-31,WFC,Financials,large,Financials Equity,REGB_A,Regional Broker,mid,263917,57.95,15293547.62,16256652,1.6234,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,PFE,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,500000,28.02,14008492.85,53578394,0.9332,1,2,0,0,Counterparty Error,1.0,0
2024-01-31,RIVN,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,12.13,6066775.13,54879883,0.9111,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,BBAI,Technology,mid,Technology Equity,REGB_B,Regional Broker,mid,500000,3.26,1628881.38,13795060,3.6245,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-01-31,CLOV,Healthcare,mid,Healthcare Equity,PRIME_C,Prime Broker,large,500000,1.82,909324.34,41554201,1.2032,1,4,1,0,System Issue,1.0,0
2024-01-31,CLOV,Healthcare,mid,Healthcare Equity,CUSTODY_B,Custodian,large,500000,1.82,909324.34,41554201,1.2032,1,4,1,0,Corporate Action,1.0,0
2024-01-31,SPCE,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,1.21,604990.26,35071240,1.4257,1,2,0,0,Custodian Delay,1.0,0
2024-01-31,NKLA,Consumer,mid,Consumer Equity,FOREIGN_B,Foreign Dealer,large,500000,0.9,450952.9,54506184,0.9173,1,5,1,0,SSI Mismatch,1.0,0
2024-01-31,SPY,ETF,large,ETF,FOREIGN_B,Foreign Dealer,large,88062,567.78,49999905.86,82048190,0.1073,1,2,0,0,Custodian Delay,1.0,0
2024-01-31,SPY,ETF,large,ETF,HEDGE_B,Hedge Fund,mid,88062,567.78,49999905.86,82048190,0.1073,1,2,0,0,Counterparty Error,1.0,0
2024-01-31,HYG,Bond ETF,large,Bond ETF,FOREIGN_A,Foreign Dealer,large,306578,75.82,23244318.77,27756707,1.1045,1,5,1,0,Custodian Delay,1.0,0
2024-01-31,HYG,Bond ETF,large,Bond ETF,REGB_B,Regional Broker,mid,500000,75.82,37909306.55,27756707,1.8014,1,2,0,0,Securities Lending Recall,1.0,0
2024-01-31,HYG,Bond ETF,large,Bond ETF,HEDGE_A,Hedge Fund,mid,241440,75.82,18305645.95,27756707,0.8698,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-02-01,MSFT,Technology,large,Technology Equity,REGB_B,Regional Broker,mid,119805,417.34,49999905.71,29143637,0.4111,1,3,0,0,Corporate Action,1.0,0
2024-02-01,MSFT,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,70603,417.34,29465743.03,29143637,0.2423,1,2,0,0,Corporate Action,1.0,0
2024-02-01,GS,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,38994,473.87,18478097.91,3319912,1.1745,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,MS,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,113355,101.67,11525282.41,10400548,1.0899,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-02-01,WFC,Financials,large,Financials Equity,PRIME_A,Prime Broker,large,116423,58.02,6755416.98,19305188,0.6031,1,2,0,0,Corporate Action,1.0,0
2024-02-01,XOM,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,378169,120.29,45488660.26,14793667,2.5563,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-01,CVX,Energy,large,Energy Equity,PRIME_B,Prime Broker,large,102544,155.65,15961423.96,10671752,0.9609,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,CVX,Energy,large,Energy Equity,REGB_A,Regional Broker,mid,170979,155.65,26613632.27,10671752,1.6022,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,CVX,Energy,large,Energy Equity,FOREIGN_A,Foreign Dealer,large,251853,155.65,39202025.55,10671752,2.36,1,3,0,0,FX Settlement Mismatch,1.0,0
2024-02-01,UNH,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,42855,514.88,22065277.04,3774925,1.1353,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,UNH,Healthcare,large,Healthcare Equity,PRIME_B,Prime Broker,large,42090,514.88,21671392.15,3774925,1.115,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-01,PFE,Healthcare,large,Healthcare Equity,PRIME_C,Prime Broker,large,296713,27.95,8293868.69,50704806,0.5852,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-02-01,MRK,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,164405,129.18,21237926.2,9680447,1.6983,1,3,0,0,SSI Mismatch,1.0,0
2024-02-01,WMT,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,79025,193.48,15289518.96,12817140,0.6166,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-01,WMT,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,258428,193.48,49999870.99,12817140,2.0163,1,2,0,0,Corporate Action,1.0,0
2024-02-01,RIVN,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,12.11,6052722.62,75613227,0.6613,1,2,0,0,Custodian Delay,1.0,0
2024-02-01,LCID,Consumer,mid,Consumer Equity,CUSTODY_A,Custodian,large,500000,3.48,1737700.29,51559898,0.9697,1,2,0,0,Custodian Delay,1.0,0
2024-02-01,BBAI,Technology,mid,Technology Equity,PRIME_B,Prime Broker,large,500000,3.18,1591320.09,13832835,3.6146,1,3,0,0,SSI Mismatch,1.0,0
2024-02-01,OPEN,Financials,mid,Financials Equity,FOREIGN_A,Foreign Dealer,large,500000,2.79,1397295.36,31783227,1.5732,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-02-01,OPEN,Financials,mid,Financials Equity,HEDGE_A,Hedge Fund,mid,500000,2.79,1397295.36,31783227,1.5732,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-02-01,SOFI,Financials,mid,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,10.49,5246363.52,48516780,1.0306,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,SPCE,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,1.19,596909.42,24052730,2.0788,2,2,0,0,FX Settlement Mismatch,1.0,0
2024-02-01,SPY,ETF,large,ETF,REGB_A,Regional Broker,mid,87343,572.45,49999738.81,108123812,0.0808,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-01,ARK,ETF,mid,ETF,FOREIGN_B,Foreign Dealer,large,445769,52.2,23271211.63,17266449,2.5817,1,2,0,0,SSI Mismatch,1.0,0
2024-02-01,LQD,Bond ETF,large,Bond ETF,HEDGE_B,Hedge Fund,mid,225844,108.38,24476591.14,11868670,1.9029,1,2,0,0,Counterparty Error,1.0,0
2024-02-02,AAPL,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,250542,185.78,46545042.59,45050569,0.5561,1,5,1,0,Securities Lending Recall,1.0,0
2024-02-02,MSFT,Technology,large,Technology Equity,PRIME_C,Prime Broker,large,119761,417.5,49999781.08,29522611,0.4057,2,3,0,0,Securities Lending Recall,1.0,0
2024-02-02,JPM,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,87158,200.67,17490124.7,9161623,0.9513,1,2,0,0,Custodian Delay,1.0,0
2024-02-02,WFC,Financials,large,Financials Equity,PRIME_C,Prime Broker,large,251909,57.48,14478626.19,14384602,1.7512,1,2,0,0,Custodian Delay,1.0,0
2024-02-02,UNH,Healthcare,large,Healthcare Equity,PRIME_B,Prime Broker,large,26244,519.61,13636554.43,3611799,0.7266,2,2,0,0,SSI Mismatch,1.0,0
2024-02-02,UNH,Healthcare,large,Healthcare Equity,FOREIGN_B,Foreign Dealer,large,27197,519.61,14131739.48,3611799,0.753,1,4,1,0,SSI Mismatch,1.0,0
2024-02-02,MRK,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,130229,129.93,16921135.6,8422955,1.5461,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-02-02,WMT,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,150554,195.31,29404593.32,9078062,1.6584,2,2,0,0,Custodian Delay,1.0,0
2024-02-02,RIVN,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,500000,11.97,5984657.06,59280167,0.8435,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-02,RIVN,Consumer,mid,Consumer Equity,PRIME_B,Prime Broker,large,500000,11.97,5984657.06,59280167,0.8435,1,3,0,0,Securities Lending Recall,1.0,0
2024-02-02,RIVN,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,11.97,5984657.06,59280167,0.8435,2,2,0,0,Custodian Delay,1.0,0
2024-02-02,LCID,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,500000,3.49,1746436.32,59589334,0.8391,1,3,0,0,Custodian Delay,1.0,0
2024-02-02,CLOV,Healthcare,mid,Healthcare Equity,PRIME_A,Prime Broker,large,500000,1.8,900040.7,30552494,1.6365,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-02,NKLA,Consumer,mid,Consumer Equity,HEDGE_B,Hedge Fund,mid,500000,0.91,453949.22,42730827,1.1701,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-02,NKLA,Consumer,mid,Consumer Equity,CUSTODY_A,Custodian,large,500000,0.91,453949.22,42730827,1.1701,1,5,1,0,Corporate Action,1.0,0
2024-02-02,NKLA,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,0.91,453949.22,42730827,1.1701,1,4,1,0,Corporate Action,1.0,0
2024-02-02,QQQ,ETF,large,ETF,FOREIGN_A,Foreign Dealer,large,100954,495.27,49999756.46,42323327,0.2385,1,4,1,0,FX Settlement Mismatch,1.0,0
2024-02-02,ARK,ETF,mid,ETF,FOREIGN_A,Foreign Dealer,large,500000,52.55,26272924.45,11127270,4.4935,1,5,1,0,SSI Mismatch,1.0,0
2024-02-02,HYG,Bond ETF,large,Bond ETF,FOREIGN_B,Foreign Dealer,large,320040,75.55,24179507.57,18136679,1.7646,1,3,0,0,Custodian Delay,1.0,0
2024-02-05,AAPL,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,271211,184.36,49999905.22,81221874,0.3339,1,4,1,0,Counterparty Error,1.0,0
2024-02-05,MSFT,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,120915,413.51,49999587.07,21937203,0.5512,1,3,0,0,Securities Lending Recall,1.0,0
2024-02-05,GOOGL,Technology,large,Technology Equity,FOREIGN_B,Foreign Dealer,large,136849,174.44,23871877.98,10826406,1.264,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,AMZN,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,270491,184.85,49999912.1,29449354,0.9185,1,2,0,0,SSI Mismatch,1.0,0
2024-02-05,AMZN,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,270491,184.85,49999912.1,29449354,0.9185,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-05,AMZN,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,92351,184.85,17070963.11,29449354,0.3136,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,META,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,46179,522.39,24123606.86,10149141,0.455,1,3,0,0,Securities Lending Recall,1.0,0
2024-02-05,META,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,77362,522.39,40413401.63,10149141,0.7623,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-05,TSLA,Consumer,large,Consumer Equity,REGB_A,Regional Broker,mid,203996,245.1,49999851.59,78307972,0.2605,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-05,TSLA,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,203996,245.1,49999851.59,78307972,0.2605,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-02-05,TSLA,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,203996,245.1,49999851.59,78307972,0.2605,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-05,BAC,Financials,large,Financials Equity,FOREIGN_B,Foreign Dealer,large,500000,37.71,18854372.63,57869543,0.864,1,2,0,0,SSI Mismatch,1.0,0
2024-02-05,WFC,Financials,large,Financials Equity,FOREIGN_A,Foreign Dealer,large,363112,57.94,21039699.39,25100050,1.4467,1,2,0,0,SSI Mismatch,1.0,0
2024-02-05,WFC,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,86282,57.94,4999414.35,25100050,0.3438,1,3,0,0,Securities Lending Recall,1.0,0
2024-02-05,PFE,Healthcare,large,Healthcare Equity,FOREIGN_A,Foreign Dealer,large,500000,28.2,14097873.7,62691286,0.7976,1,2,0,0,SSI Mismatch,1.0,0
2024-02-05,WMT,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,105906,195.68,20723511.47,6972338,1.5189,2,2,0,0,Securities Lending Recall,1.0,0
2024-02-05,COST,Consumer,large,Consumer Equity,PRIME_B,Prime Broker,large,55610,899.1,49999182.92,3251133,1.7105,1,3,0,0,SSI Mismatch,1.0,0
2024-02-05,PLTR,Technology,mid,Technology Equity,REGB_A,Regional Broker,mid,500000,25.24,12621338.54,69596484,0.7184,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,RIVN,Consumer,mid,Consumer Equity,CUSTODY_A,Custodian,large,500000,12.01,6003948.89,80697670,0.6196,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,LCID,Consumer,mid,Consumer Equity,REGB_B,Regional Broker,mid,500000,3.45,1725868.83,52323949,0.9556,1,2,0,0,Corporate Action,1.0,0
2024-02-05,LCID,Consumer,mid,Consumer Equity,FOREIGN_A,Foreign Dealer,large,500000,3.45,1725868.83,52323949,0.9556,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,SOFI,Financials,mid,Financials Equity,REGB_A,Regional Broker,mid,500000,10.66,5328033.73,23431100,2.1339,1,2,0,0,Corporate Action,1.0,0
2024-02-05,SOFI,Financials,mid,Financials Equity,CUSTODY_A,Custodian,large,500000,10.66,5328033.73,23431100,2.1339,1,2,0,0,Corporate Action,1.0,0
2024-02-05,SOFI,Financials,mid,Financials Equity,HEDGE_B,Hedge Fund,mid,500000,10.66,5328033.73,23431100,2.1339,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-05,HOOD,Financials,mid,Financials Equity,CUSTODY_A,Custodian,large,500000,17.91,8954108.53,41063314,1.2176,1,3,0,0,Custodian Delay,1.0,0
2024-02-05,CLOV,Healthcare,mid,Healthcare Equity,PRIME_A,Prime Broker,large,500000,1.79,897214.25,27051612,1.8483,2,3,0,0,Custodian Delay,1.0,0
2024-02-05,CLOV,Healthcare,mid,Healthcare Equity,CUSTODY_B,Custodian,large,500000,1.79,897214.25,27051612,1.8483,1,2,0,0,Custodian Delay,1.0,0
2024-02-05,CLOV,Healthcare,mid,Healthcare Equity,FOREIGN_B,Foreign Dealer,large,460304,1.79,825982.62,27051612,1.7016,1,4,1,0,Custodian Delay,1.0,0
2024-02-05,SPY,ETF,large,ETF,CUSTODY_B,Custodian,large,87643,570.49,49999525.22,76135518,0.1151,1,2,0,0,Corporate Action,1.0,0
2024-02-05,QQQ,ETF,large,ETF,CUSTODY_B,Custodian,large,100754,496.25,49999659.98,45904271,0.2195,1,2,0,0,Corporate Action,1.0,0
2024-02-05,ARKK,ETF,mid,ETF,PRIME_C,Prime Broker,large,500000,48.6,24298035.82,20258202,2.4681,1,2,0,0,System Issue,1.0,0
2024-02-06,AAPL,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,268989,185.88,49999998.71,46996527,0.5724,1,2,0,0,System Issue,1.0,0
2024-02-06,GOOGL,Technology,large,Technology Equity,CUSTODY_A,Custodian,large,284321,175.86,49999923.82,39402086,0.7216,1,2,0,0,Custodian Delay,1.0,0
2024-02-06,GOOGL,Technology,large,Technology Equity,CUSTODY_B,Custodian,large,284321,175.86,49999923.82,39402086,0.7216,1,2,0,0,Corporate Action,1.0,0
2024-02-06,NVDA,Technology,large,Technology Equity,HEDGE_A,Hedge Fund,mid,382607,130.68,49999905.86,270439357,0.1415,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,MS,Financials,large,Financials Equity,REGB_B,Regional Broker,mid,14641,100.18,1466725.35,5523667,0.2651,1,3,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,MS,Financials,large,Financials Equity,HEDGE_A,Hedge Fund,mid,49815,100.18,4990432.59,5523667,0.9018,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,WFC,Financials,large,Financials Equity,CUSTODY_A,Custodian,large,93547,58.09,5434280.65,13523259,0.6917,1,3,0,0,Custodian Delay,1.0,0
2024-02-06,XOM,Energy,large,Energy Equity,PRIME_C,Prime Broker,large,244311,120.39,29412849.72,21483167,1.1372,1,4,1,0,Securities Lending Recall,1.0,0
2024-02-06,CVX,Energy,large,Energy Equity,HEDGE_B,Hedge Fund,mid,63670,154.97,9867163.9,6476200,0.9831,1,2,0,0,Counterparty Error,1.0,0
2024-02-06,CVX,Energy,large,Energy Equity,PRIME_C,Prime Broker,large,20063,154.97,3109233.69,6476200,0.3098,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,JNJ,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,153359,156.52,24003645.22,6915282,2.2177,1,2,0,0,Counterparty Error,1.0,0
2024-02-06,WMT,Consumer,large,Consumer Equity,FOREIGN_B,Foreign Dealer,large,114045,197.61,22536040.81,7337621,1.5543,1,2,0,0,FX Settlement Mismatch,1.0,0
2024-02-06,RIVN,Consumer,mid,Consumer Equity,PRIME_A,Prime Broker,large,500000,12.06,6029906.3,80052456,0.6246,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,SOFI,Financials,mid,Financials Equity,HEDGE_B,Hedge Fund,mid,500000,10.62,5312152.72,38936989,1.2841,2,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,SOFI,Financials,mid,Financials Equity,PRIME_A,Prime Broker,large,153701,10.62,1632966.37,38936989,0.3947,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-06,SPCE,Consumer,mid,Consumer Equity,HEDGE_A,Hedge Fund,mid,500000,1.18,590617.8,29160069,1.7147,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-06,NKLA,Consumer,mid,Consumer Equity,CUSTODY_B,Custodian,large,500000,0.91,454094.99,45375242,1.1019,1,2,0,0,Securities Lending Recall,1.0,0
2024-02-06,LQD,Bond ETF,large,Bond ETF,HEDGE_B,Hedge Fund,mid,364713,108.69,39642467.19,13895452,2.6247,1,2,0,0,Counterparty Error,1.0,0
2024-02-07,MSFT,Technology,large,Technology Equity,REGB_A,Regional Broker,mid,99845,413.59,41294636.31,17480559,0.5712,1,3,0,0,Corporate Action,1.0,0
2024-02-07,AMZN,Consumer,large,Consumer Equity,HEDGE_B,Hedge Fund,mid,272211,183.68,49999944.55,39709769,0.6855,1,4,1,0,Short Sale Locate Failure,1.0,0
2024-02-07,NVDA,Technology,large,Technology Equity,PRIME_A,Prime Broker,large,386877,129.24,49999912.97,313910197,0.1232,1,2,0,0,Custodian Delay,1.0,0
2024-02-07,TSLA,Consumer,large,Consumer Equity,PRIME_C,Prime Broker,large,202707,246.66,49999912.84,73996585,0.2739,1,5,1,0,Securities Lending Recall,1.0,0
2024-02-07,TSLA,Consumer,large,Consumer Equity,PRIME_A,Prime Broker,large,202707,246.66,49999912.84,73996585,0.2739,1,2,0,0,Custodian Delay,1.0,0
2024-02-07,XOM,Energy,large,Energy Equity,PRIME_C,Prime Broker,large,92682,118.91,11021210.14,22261758,0.4163,2,4,1,0,Custodian Delay,1.0,0
2024-02-07,JNJ,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,58946,153.4,9042049.35,7164541,0.8227,2,2,0,0,Securities Lending Recall,1.0,0
2024-02-07,UNH,Healthcare,large,Healthcare Equity,HEDGE_B,Hedge Fund,mid,45462,520.45,23660612.61,2998657,1.5161,1,2,0,0,Short Sale Locate Failure,1.0,0
2024-02-07,PFE,Healthcare,large,Healthcare Equity,HEDGE_A,Hedge Fund,mid,500000,28.23,14114328.61,49624313,1.0076,1,2,0,0,SSI Mismatch,1.0,0
